# 
1.000000000000000048e-04 6.366197723675814241e-03
1.456348477501244487e-04 7.682680561786819212e-03
2.120950887920190471e-04 9.271402362347153786e-03
3.088843596477481527e-04 1.118866013928663562e-02
4.498432668969443876e-04 1.350239271470571149e-02
6.551285568595509225e-04 1.629458815912894140e-02
9.540954763499943534e-04 1.966418907268555755e-02
1.389495494373137402e-03 2.373059865705722665e-02
2.023589647725155746e-03 2.863791181730219321e-02
2.947051702551809708e-03 3.456002122439835039e-02
4.291934260128778614e-03 4.170677927394293716e-02
6.250551925273969446e-03 5.033143429256320411e-02
9.102981779915217050e-03 6.073960449708722120e-02
1.325711365590108090e-02 7.330010770242829932e-02
1.930697728883249559e-02 8.845803053336066812e-02
2.811768697974227973e-02 1.067505002531086433e-01
4.094915062380423409e-02 1.288257180900183319e-01
5.963623316594642704e-02 1.554659285161109905e-01
8.685113737513520948e-02 1.876151384034026315e-01
1.264855216855295672e-01 2.264125682977553844e-01
1.842069969326714518e-01 2.732330211699805500e-01
2.682695795279724793e-01 3.297355991275824905e-01
3.906939937054613177e-01 3.979224943839662076e-01
5.689866029018293414e-01 4.802099377674150515e-01
8.286427728546842397e-01 5.795138188595866380e-01
1.206792640639328784e+00 6.993530117485422526e-01
1.757510624854789372e+00 8.439740677870900543e-01
2.559547922699533018e+00 1.018501693895898397e+00
3.727593720314938075e+00 1.229120348672260610e+00
5.428675439323859209e+00 1.483293391237730185e+00
7.906043210907685470e+00 1.790027548454643735e+00
1.151395399326445812e+01 2.160192072016723586e+00
1.676832936811006647e+01 2.606903894877205197e+00
2.442053094548649739e+01 3.145992435191813819e+00
3.556480306223128451e+01 3.796560518296481668e+00
5.179474679231201861e+01 4.581661293222025755e+00
7.543120063354606941e+01 5.529115130562410663e+00
1.098541141987557239e+02 6.672495448810280116e+00
1.599858719606057207e+02 8.052318402323660251e+00
2.329951810515367185e+02 9.717478588008823692e+00
3.393221771895322831e+02 1.172698164557930589e+01
4.941713361323828053e+02 1.415203514679759245e+01
7.196856730011513719e+02 1.707857186522445758e+01
1.048113134154685213e+03 2.061029483958277453e+01
1.526417967175230160e+03 2.487235213381520538e+01
2.222996482526190903e+03 3.001577151047809267e+01
3.237457542817639933e+03 3.622281216195659681e+01
4.714866363457389525e+03 4.371342314030999887e+01
6.866488450042998011e+03 5.275303734287904689e+01
1.000000000000000000e+04 6.366197723675813336e+01
