3.332223701731024459e-04 2.388389830508474758e-06
4.049396439681062637e-04 2.479009233082667277e-06
4.920921580740041535e-04 2.589132057657540290e-06
5.980019384246888911e-04 2.722955898334702443e-06
7.267059888930515544e-04 2.858297757692942865e-06
8.831101713218543741e-04 2.980970076715083639e-06
1.073176204148345702e-03 3.122155380230382238e-06
1.304148907521195111e-03 3.277350233382522567e-06
1.584832356899357284e-03 3.430855125134380297e-06
1.925925471385903608e-03 3.585702058624714203e-06
2.340429828546567500e-03 3.737808575199839110e-06
2.844145250547418496e-03 3.919873922157637490e-06
3.456272052059298529e-03 4.106707255055561715e-06
4.200142906044257440e-03 4.224467660953184768e-06
5.104112224233903206e-03 4.367998784079832194e-06
6.202636953157874763e-03 4.493076279782778985e-06
7.537589982840569268e-03 4.721268436283644515e-06
9.159856231871319962e-03 4.901618506799891124e-06
1.113127224743693834e-02 5.035514474341776200e-06
1.352698325279788963e-02 5.208793331329149013e-06
1.643830748669426051e-02 5.434842936285742266e-06
1.997621701580928194e-02 5.756644371989667568e-06
2.427556769975940457e-02 6.072303916274288422e-06
2.950023954381476507e-02 6.397101915359458317e-06
3.584938337615382192e-02 6.549123618844458415e-06
4.356501195665429121e-02 6.813820172084952110e-06
5.294122487043598918e-02 7.206473738412398084e-06
6.433541883497552460e-02 7.423410712914980071e-06
7.818191072838388822e-02 7.723229905355990556e-06
9.500849261306147653e-02 7.795658406672046801e-06
1.154565497889406267e-01 8.065434058450449140e-06
1.403055087238960497e-01 8.582177162525430339e-06
1.705025467525007055e-01 8.931157282108311774e-06
2.071986959991504451e-01 9.615157664363901895e-06
2.517927177126971228e-01 9.970631633385309108e-06
3.059844193874946550e-01 1.050870743864330199e-05
3.718394469800856417e-01 1.118473127441989073e-05
4.518680219314025193e-01 1.172083767976107315e-05
5.491206242438658736e-01 1.261382119668284796e-05
6.673042688020713875e-01 1.337432299080324110e-05
8.109238070863479253e-01 1.422619974864677889e-05
9.854536403309974713e-01 1.515778270057127405e-05
1.197546389383792542e+00 1.604552787355765996e-05
1.455286475216085895e+00 1.722043292814750182e-05
1.768498275909479611e+00 1.847950569737049102e-05
2.149120606257546306e+00 1.964766965492710824e-05
2.611661794165761830e+00 2.134340734547782265e-05
3.173752700171974528e+00 2.305607193455785615e-05
3.856818759745419101e+00 2.434961639435134222e-05
4.686896664859299122e+00 2.730298759105446478e-05
5.695626814602825938e+00 2.936546035028869578e-05
6.921459364454864094e+00 3.233783761057351717e-05
8.411119845663678873e+00 3.548711252392561651e-05
1.022139022031075406e+01 3.877348105641507638e-05
1.242127326122064090e+01 4.269970297655027437e-05
1.509462275721865154e+01 4.701527100614989046e-05
1.834333980028324973e+01 5.049717898771361515e-05
2.229125698870105765e+01 5.757635727252517554e-05
2.708885860189101180e+01 6.385183476593777956e-05
3.291901666761978618e+01 7.119629690478741823e-05
4.000396156548956128e+01 7.790808577944215683e-05
4.861375286787610861e+01 8.542391365403008939e-05
5.907657330462230050e+01 9.657719959932042323e-05
7.179123823050122155e+01 1.111497117591997853e-04
8.724239742363880623e+01 1.289182285551007093e-04
1.060190086676960419e+02 1.405458538914280823e-04
1.288367872824576352e+02 1.621182904945346181e-04
1.565654873202277031e+02 1.866219643606785938e-04
1.902620543158947157e+02 2.152756244145326812e-04
2.312109132868114614e+02 2.520223736924522202e-04
2.809729276556826676e+02 2.908534846403829891e-04
3.414448952825812285e+02 3.334019533598458628e-04
4.149318494392504135e+02 3.990544240869021292e-04
5.042349206497554519e+02 4.700575407511943808e-04
6.127581084611113056e+02 5.493784597159761130e-04
7.446380330045495839e+02 6.279645430993811752e-04
9.049016121376613455e+02 7.283649995253499735e-04
1.099657674407744253e+03 8.839045112146688222e-04
1.336329811621426416e+03 1.041859819576526885e-03
1.623939346751658832e+03 1.251136410000638390e-03
1.973449203178668995e+03 1.557513802700064573e-03
2.398181782661173656e+03 1.856690082313224629e-03
2.914326780453358879e+03 2.106933057083771373e-03
3.541558294151881000e+03 2.568562707860948171e-03
4.303784748848530398e+03 3.128153914917512247e-03
5.230060223774146834e+03 3.816073558126628802e-03
6.355691917822544383e+03 4.637879842006446471e-03
7.723585967643956792e+03 5.399792405225682483e-03
9.385882917374612589e+03 6.518388469508534441e-03
1.140594517983175319e+04 7.901591445063133393e-03
1.386077224599737929e+04 9.561500453408647987e-03
1.684393570426099177e+04 1.163774332151464724e-02
2.046914594467912320e+04 1.422389260929484214e-02
2.487458650169167595e+04 1.726320753318512716e-02
3.022818124910499682e+04 2.086316759282367053e-02
3.673399521904016001e+04 2.520574462142017788e-02
4.464001302732736076e+04 3.043887291978379997e-02
5.424759139858225535e+04 3.677012709719188616e-02
6.592294609649946506e+04 4.442514442368963867e-02
8.011111111111103673e+04 5.367299999999995685e-02
